"loss","penalty","alpha","max_iter","learning_rate","early_stopping","warm_start","accuracy"
"hinge","l1",0.01,1000,"optimal",True,False,0.7380952380952381
"hinge","l1",0.01,1000,"optimal",True,True,0.75
"hinge","l1",0.01,1000,"invscaling",False,False,0.7416666666666667
"hinge","l1",0.01,1000,"invscaling",False,True,0.545578231292517
"hinge","l1",0.01,1000,"invscaling",True,False,0.7504251700680271
"hinge","l1",0.01,1000,"invscaling",True,True,0.7378401360544218
"hinge","l1",0.01,1000,"adaptive",False,False,0.75
"hinge","l1",0.01,1000,"adaptive",False,True,0.7538265306122449
"hinge","l1",0.01,1000,"adaptive",True,False,0.7457482993197279
"hinge","l1",0.01,1000,"adaptive",True,True,0.7418367346938776
"hinge","l1",0.01,5000,"constant",False,False,0.5979591836734693
"hinge","l1",0.01,5000,"constant",False,True,0.6481292517006803
"hinge","l1",0.01,5000,"constant",True,False,0.7375850340136055
"hinge","l1",0.01,5000,"constant",True,True,0.5501700680272108
"hinge","l1",0.01,5000,"optimal",False,False,0.7500850340136054
"hinge","l1",0.01,5000,"optimal",False,True,0.5416666666666667
"hinge","l1",0.01,5000,"optimal",True,False,0.7459183673469388
"hinge","l1",0.01,5000,"optimal",True,True,0.754251700680272
"hinge","l1",0.01,5000,"invscaling",False,False,0.75
"hinge","l1",0.01,5000,"invscaling",False,True,0.7374149659863946
"hinge","l1",0.01,5000,"invscaling",True,False,0.7582482993197279
"hinge","l1",0.01,5000,"invscaling",True,True,0.7418367346938777
"hinge","l1",0.01,5000,"adaptive",False,False,0.7337585034013606
"hinge","l1",0.01,5000,"adaptive",False,True,0.7297619047619048
"hinge","l1",0.01,5000,"adaptive",True,False,0.7539965986394559
"hinge","l1",0.01,5000,"adaptive",True,True,0.7543367346938776
"hinge","l1",0.01,10000,"constant",False,False,0.6479591836734694
"hinge","l1",0.01,10000,"constant",False,True,0.5152210884353741
"hinge","l1",0.01,10000,"constant",True,False,0.7460034013605442
"hinge","l1",0.01,10000,"constant",True,True,0.7295068027210884
"hinge","l1",0.01,10000,"optimal",False,False,0.5332482993197278
"hinge","l1",0.01,10000,"optimal",False,True,0.5335884353741497
"hinge","l1",0.01,10000,"optimal",True,False,0.745578231292517
"hinge","l1",0.01,10000,"optimal",True,True,0.7539115646258503
"hinge","l1",0.01,10000,"invscaling",False,False,0.7378401360544218
"hinge","l1",0.01,10000,"invscaling",False,True,0.7334183673469388
"hinge","l1",0.01,10000,"invscaling",True,False,0.7176020408163266
"hinge","l1",0.01,10000,"invscaling",True,True,0.7458333333333333
"hinge","l1",0.01,10000,"adaptive",False,False,0.7460034013605442
"hinge","l1",0.01,10000,"adaptive",False,True,0.7416666666666667
"hinge","l1",0.01,10000,"adaptive",True,False,0.7541666666666667
"hinge","l1",0.01,10000,"adaptive",True,True,0.7339285714285714
"hinge","l1",0.01,50000,"constant",False,False,0.7333333333333333
"hinge","l1",0.01,50000,"constant",False,True,0.746343537414966
"hinge","l1",0.01,50000,"constant",True,False,0.7417517006802721
"hinge","l1",0.01,50000,"constant",True,True,0.6480442176870749
"hinge","l1",0.01,50000,"optimal",False,False,0.7377551020408164
"hinge","l1",0.01,50000,"optimal",False,True,0.5271258503401361
"hinge","l1",0.01,50000,"optimal",True,False,0.7130102040816326
"hinge","l1",0.01,50000,"optimal",True,True,0.7169217687074829
"hinge","l1",0.01,50000,"invscaling",False,False,0.7664115646258504
"hinge","l1",0.01,50000,"invscaling",False,True,0.7461734693877551
"hinge","l1",0.01,50000,"invscaling",True,False,0.684438775510204
"hinge","l1",0.01,50000,"invscaling",True,True,0.6355442176870748
"hinge","l1",0.01,50000,"adaptive",False,False,0.7416666666666667
"hinge","l1",0.01,50000,"adaptive",False,True,0.7499149659863946
"hinge","l1",0.01,50000,"adaptive",True,False,0.7335884353741496
"hinge","l1",0.01,50000,"adaptive",True,True,0.7505952380952381
"hinge","l1",0.1,100,"constant",False,False,0.7252551020408162
"hinge","l1",0.1,100,"constant",False,True,0.6683673469387755
"hinge","l1",0.1,100,"constant",True,False,0.5237244897959183
"hinge","l1",0.1,100,"constant",True,True,0.7048469387755103
"hinge","l1",0.1,100,"optimal",False,False,0.6602040816326531
"hinge","l1",0.1,100,"optimal",False,True,0.6683673469387754
"hinge","l1",0.1,100,"optimal",True,False,0.6522108843537414
"hinge","l1",0.1,100,"optimal",True,True,0.7335884353741496
"hinge","l1",0.1,100,"invscaling",False,False,0.7583333333333333
"hinge","l1",0.1,100,"invscaling",False,True,0.7253401360544218
"hinge","l1",0.1,100,"invscaling",True,False,0.7460034013605442
"hinge","l1",0.1,100,"invscaling",True,True,0.7333333333333333
"hinge","l1",0.1,100,"adaptive",False,False,0.7582482993197279
"hinge","l1",0.1,100,"adaptive",False,True,0.7461734693877551
"hinge","l1",0.1,100,"adaptive",True,False,0.741921768707483
"hinge","l1",0.1,100,"adaptive",True,True,0.7332482993197279
"hinge","l1",0.1,500,"constant",False,False,0.75
"hinge","l1",0.1,500,"constant",False,True,0.6394557823129252
"hinge","l1",0.1,500,"constant",True,False,0.7378401360544218
"hinge","l1",0.1,500,"constant",True,True,0.621343537414966
"hinge","l1",0.1,500,"optimal",False,False,0.7372448979591837
"hinge","l1",0.1,500,"optimal",False,True,0.7296768707482993
"hinge","l1",0.1,500,"optimal",True,False,0.7256802721088434
"hinge","l1",0.1,500,"optimal",True,True,0.7293367346938776
"hinge","l1",0.1,500,"invscaling",False,False,0.7292517006802721
"hinge","l1",0.1,500,"invscaling",False,True,0.7335884353741495
"hinge","l1",0.1,500,"invscaling",True,False,0.7421768707482993
"hinge","l1",0.1,500,"invscaling",True,True,0.7622448979591836
"hinge","l1",0.1,500,"adaptive",False,False,0.7376700680272108
"hinge","l1",0.1,500,"adaptive",False,True,0.7454931972789116
"hinge","l1",0.1,500,"adaptive",True,False,0.7665816326530612
"hinge","l1",0.1,500,"adaptive",True,True,0.7545918367346939
"hinge","l1",0.1,1000,"constant",False,False,0.6437074829931974
"hinge","l1",0.1,1000,"constant",False,True,0.6683673469387755
"hinge","l1",0.1,1000,"constant",True,False,0.7336734693877551
"hinge","l1",0.1,1000,"constant",True,True,0.7457482993197279
"hinge","l1",0.1,1000,"optimal",False,False,0.7293367346938775
"hinge","l1",0.1,1000,"optimal",False,True,0.7420068027210884
"hinge","l1",0.1,1000,"optimal",True,False,0.6974489795918367
"hinge","l1",0.1,1000,"optimal",True,True,0.729421768707483
"hinge","l1",0.1,1000,"invscaling",False,False,0.6805272108843536
"hinge","l1",0.1,1000,"invscaling",False,True,0.6355442176870748
"hinge","l1",0.1,1000,"invscaling",True,False,0.7338435374149659
"hinge","l1",0.1,1000,"invscaling",True,True,0.7456632653061224
"hinge","l1",0.1,1000,"adaptive",False,False,0.7169217687074829
"hinge","l1",0.1,1000,"adaptive",False,True,0.7460034013605442
"hinge","l1",0.1,1000,"adaptive",True,False,0.7498299319727891
"hinge","l1",0.1,1000,"adaptive",True,True,0.7246598639455781
"hinge","l1",0.1,5000,"constant",False,False,0.5864795918367347
"hinge","l1",0.1,5000,"constant",False,True,0.5662414965986394
"hinge","l1",0.1,5000,"constant",True,False,0.6793367346938775
"hinge","l1",0.1,5000,"constant",True,True,0.7295068027210884
"hinge","l1",0.1,5000,"optimal",False,False,0.7460884353741496
"hinge","l1",0.1,5000,"optimal",False,True,0.6237244897959183
"hinge","l1",0.1,5000,"optimal",True,False,0.75
"hinge","l1",0.1,5000,"optimal",True,True,0.7417517006802721
"hinge","l1",0.1,5000,"invscaling",False,False,0.7293367346938775
"hinge","l1",0.1,5000,"invscaling",False,True,0.7335034013605444
"hinge","l1",0.1,5000,"invscaling",True,False,0.7338435374149659
"hinge","l1",0.1,5000,"invscaling",True,True,0.7380952380952381
"hinge","l1",0.1,5000,"adaptive",False,False,0.7296768707482995
"hinge","l1",0.1,5000,"adaptive",False,True,0.7414115646258503
"hinge","l1",0.1,5000,"adaptive",True,False,0.7580782312925171
"hinge","l1",0.1,5000,"adaptive",True,True,0.75
"hinge","l1",0.1,10000,"constant",False,False,0.7624149659863945
"hinge","l1",0.1,10000,"constant",False,True,0.688860544217687
"hinge","l1",0.1,10000,"constant",True,False,0.7291666666666667
"hinge","l1",0.1,10000,"constant",True,True,0.5453231292517006
"hinge","l1",0.1,10000,"optimal",False,False,0.7377551020408164
"hinge","l1",0.1,10000,"optimal",False,True,0.7625850340136056
"hinge","l1",0.1,10000,"optimal",True,False,0.754421768707483
"hinge","l1",0.1,10000,"optimal",True,True,0.7289965986394558
"hinge","l1",0.1,10000,"invscaling",False,False,0.7416666666666667
"hinge","l1",0.1,10000,"invscaling",False,True,0.7376700680272108
"hinge","l1",0.1,10000,"invscaling",True,False,0.7460034013605442
"hinge","l1",0.1,10000,"invscaling",True,True,0.6440476190476191
"hinge","l1",0.1,10000,"adaptive",False,False,0.7375850340136055
"hinge","l1",0.1,10000,"adaptive",False,True,0.7414115646258504
"hinge","l1",0.1,10000,"adaptive",True,False,0.746173469387755
"hinge","l1",0.1,10000,"adaptive",True,True,0.7583333333333333
"hinge","l1",0.1,50000,"constant",False,False,0.543877551020408
"hinge","l1",0.1,50000,"constant",False,True,0.6556122448979591
"hinge","l1",0.1,50000,"constant",True,False,0.7335034013605443
"hinge","l1",0.1,50000,"constant",True,True,0.7501700680272108
"hinge","l1",0.1,50000,"optimal",False,False,0.683078231292517
"hinge","l1",0.1,50000,"optimal",False,True,0.7255102040816327
"hinge","l1",0.1,50000,"optimal",True,False,0.6268707482993198
"hinge","l1",0.1,50000,"optimal",True,True,0.7210034013605442
"hinge","l1",0.1,50000,"invscaling",False,False,0.7376700680272108
"hinge","l1",0.1,50000,"invscaling",False,True,0.7338435374149659
"hinge","l1",0.1,50000,"invscaling",True,False,0.7377551020408164
"hinge","l1",0.1,50000,"invscaling",True,True,0.7581632653061223
"hinge","l1",0.1,50000,"adaptive",False,False,0.7420068027210884
"hinge","l1",0.1,50000,"adaptive",False,True,0.7579931972789116
"hinge","l1",0.1,50000,"adaptive",True,False,0.7664965986394556
"hinge","l1",0.1,50000,"adaptive",True,True,0.7128401360544218
"hinge","l1",1.0,100,"constant",False,False,0.7335884353741495
"hinge","l1",1.0,100,"constant",False,True,0.7335884353741496
"hinge","l1",1.0,100,"constant",True,False,0.7335034013605443
"hinge","l1",1.0,100,"constant",True,True,0.7337585034013605
"hinge","l1",1.0,100,"optimal",False,False,0.7337585034013606
"hinge","l1",1.0,100,"optimal",False,True,0.7332482993197279
"hinge","l1",1.0,100,"optimal",True,False,0.7085884353741496
"hinge","l1",1.0,100,"optimal",True,True,0.7540816326530612
"hinge","l1",1.0,100,"invscaling",False,False,0.7331632653061224
"hinge","l1",1.0,100,"invscaling",False,True,0.7296768707482995
"hinge","l1",1.0,100,"invscaling",True,False,0.7215136054421769
"hinge","l1",1.0,100,"invscaling",True,True,0.7459183673469387
"hinge","l1",1.0,100,"adaptive",False,False,0.7298469387755102
"hinge","l1",1.0,100,"adaptive",False,True,0.733078231292517
"hinge","l1",1.0,100,"adaptive",True,False,0.7342687074829932
"hinge","l1",1.0,100,"adaptive",True,True,0.7337585034013606
"hinge","l1",1.0,500,"constant",False,False,0.7458333333333333
"hinge","l1",1.0,500,"constant",False,True,0.7215136054421769
"hinge","l1",1.0,500,"constant",True,False,0.6264455782312924
"hinge","l1",1.0,500,"constant",True,True,0.7335034013605443
"hinge","l1",1.0,500,"optimal",False,False,0.7340986394557822
"hinge","l1",1.0,500,"optimal",False,True,0.7335884353741496
"hinge","l1",1.0,500,"optimal",True,False,0.741921768707483
"hinge","l1",1.0,500,"optimal",True,True,0.7335034013605444
"hinge","l1",1.0,500,"invscaling",False,False,0.6629251700680271
"hinge","l1",1.0,500,"invscaling",False,True,0.7337585034013606
"hinge","l1",1.0,500,"invscaling",True,False,0.7128401360544218
"hinge","l1",1.0,500,"invscaling",True,True,0.7335034013605443
"hinge","l1",1.0,500,"adaptive",False,False,0.7294217687074831
"hinge","l1",1.0,500,"adaptive",False,True,0.7337585034013606
"hinge","l1",1.0,500,"adaptive",True,False,0.7289965986394557
"hinge","l1",1.0,500,"adaptive",True,True,0.7334183673469388
"hinge","l1",1.0,1000,"constant",False,False,0.6885204081632652
"hinge","l1",1.0,1000,"constant",False,True,0.7091836734693877
"hinge","l1",1.0,1000,"constant",True,False,0.7332482993197279
"hinge","l1",1.0,1000,"constant",True,True,0.7336734693877551
"hinge","l1",1.0,1000,"optimal",False,False,0.7298469387755102
"hinge","l1",1.0,1000,"optimal",False,True,0.7376700680272108
"hinge","l1",1.0,1000,"optimal",True,False,0.7333333333333333
"hinge","l1",1.0,1000,"optimal",True,True,0.7253401360544218
"hinge","l1",1.0,1000,"invscaling",False,False,0.7005102040816327
"hinge","l1",1.0,1000,"invscaling",False,True,0.7380952380952381
"hinge","l1",1.0,1000,"invscaling",True,False,0.7337585034013606
"hinge","l1",1.0,1000,"invscaling",True,True,0.7053571428571429
"hinge","l1",1.0,1000,"adaptive",False,False,0.7338435374149659
"hinge","l1",1.0,1000,"adaptive",False,True,0.7337585034013606
"hinge","l1",1.0,1000,"adaptive",True,False,0.7334183673469388
"hinge","l1",1.0,1000,"adaptive",True,True,0.7289115646258504
"hinge","l1",1.0,5000,"constant",False,False,0.7089285714285715
"hinge","l1",1.0,5000,"constant",False,True,0.7253401360544218
"hinge","l1",1.0,5000,"constant",True,False,0.7338435374149659
"hinge","l1",1.0,5000,"constant",True,True,0.7421768707482994
"hinge","l1",1.0,5000,"optimal",False,False,0.7337585034013606
"hinge","l1",1.0,5000,"optimal",False,True,0.7335884353741495
"hinge","l1",1.0,5000,"optimal",True,False,0.745578231292517
"hinge","l1",1.0,5000,"optimal",True,True,0.6926020408163265
"hinge","l1",1.0,5000,"invscaling",False,False,0.7172619047619048
"hinge","l1",1.0,5000,"invscaling",False,True,0.7295068027210884
"hinge","l1",1.0,5000,"invscaling",True,False,0.7295918367346939
"hinge","l1",1.0,5000,"invscaling",True,True,0.7296768707482992
"hinge","l1",1.0,5000,"adaptive",False,False,0.7336734693877551
"hinge","l1",1.0,5000,"adaptive",False,True,0.7337585034013605
"hinge","l1",1.0,5000,"adaptive",True,False,0.7377551020408163
"hinge","l1",1.0,5000,"adaptive",True,True,0.7331632653061224
"hinge","l1",1.0,10000,"constant",False,False,0.6846938775510204
"hinge","l1",1.0,10000,"constant",False,True,0.7291666666666667
"hinge","l1",1.0,10000,"constant",True,False,0.7004251700680271
"hinge","l1",1.0,10000,"constant",True,True,0.7166666666666667
"hinge","l1",1.0,10000,"optimal",False,False,0.7212585034013606
"hinge","l1",1.0,10000,"optimal",False,True,0.7339285714285715
"hinge","l1",1.0,10000,"optimal",True,False,0.6884353741496599
"hinge","l1",1.0,10000,"optimal",True,True,0.7665816326530612
"hinge","l1",1.0,10000,"invscaling",False,False,0.7215986394557823
"hinge","l1",1.0,10000,"invscaling",False,True,0.6718537414965986
"hinge","l1",1.0,10000,"invscaling",True,False,0.7331632653061225
"hinge","l1",1.0,10000,"invscaling",True,True,0.7334183673469388
"hinge","l1",1.0,10000,"adaptive",False,False,0.7337585034013606
"hinge","l1",1.0,10000,"adaptive",False,True,0.7335034013605441
"hinge","l1",1.0,10000,"adaptive",True,False,0.7334183673469388
"hinge","l1",1.0,10000,"adaptive",True,True,0.7248299319727891
"hinge","l1",1.0,50000,"constant",False,False,0.717687074829932
"hinge","l1",1.0,50000,"constant",False,True,0.6965986394557823
"hinge","l1",1.0,50000,"constant",True,False,0.7414965986394557
"hinge","l1",1.0,50000,"constant",True,True,0.6925170068027211
"hinge","l1",1.0,50000,"optimal",False,False,0.7333333333333333
"hinge","l1",1.0,50000,"optimal",False,True,0.7209183673469388
"hinge","l1",1.0,50000,"optimal",True,False,0.7291666666666667
"hinge","l1",1.0,50000,"optimal",True,True,0.7335884353741495
"hinge","l1",1.0,50000,"invscaling",False,False,0.7379251700680272
"hinge","l1",1.0,50000,"invscaling",False,True,0.7095238095238096
"hinge","l1",1.0,50000,"invscaling",True,False,0.7338435374149659
"hinge","l1",1.0,50000,"invscaling",True,True,0.7336734693877551
"hinge","l1",1.0,50000,"adaptive",False,False,0.7332482993197279
"hinge","l1",1.0,50000,"adaptive",False,True,0.7335884353741496
"hinge","l1",1.0,50000,"adaptive",True,False,0.7294217687074831
"hinge","l1",1.0,50000,"adaptive",True,True,0.733843537414966
"hinge","elasticnet",1e-05,100,"constant",False,False,0.7378401360544218
"hinge","elasticnet",1e-05,100,"constant",False,True,0.6153061224489795
"hinge","elasticnet",1e-05,100,"constant",True,False,0.6831632653061225
"hinge","elasticnet",1e-05,100,"constant",True,True,0.6808673469387755
"hinge","elasticnet",1e-05,100,"optimal",False,False,0.7417517006802721
"hinge","elasticnet",1e-05,100,"optimal",False,True,0.6599489795918367
"hinge","elasticnet",1e-05,100,"optimal",True,False,0.7416666666666667
"hinge","elasticnet",1e-05,100,"optimal",True,True,0.7255102040816327
"hinge","elasticnet",1e-05,100,"invscaling",False,False,0.7335884353741495
"hinge","elasticnet",1e-05,100,"invscaling",False,True,0.5890306122448979
"hinge","elasticnet",1e-05,100,"invscaling",True,False,0.7500850340136055
"hinge","elasticnet",1e-05,100,"invscaling",True,True,0.6846088435374149
"hinge","elasticnet",1e-05,100,"adaptive",False,False,0.7380102040816328
"hinge","elasticnet",1e-05,100,"adaptive",False,True,0.7413265306122448
"hinge","elasticnet",1e-05,100,"adaptive",True,False,0.7420068027210884
"hinge","elasticnet",1e-05,100,"adaptive",True,True,0.7378401360544219
"hinge","elasticnet",1e-05,500,"constant",False,False,0.7335884353741495
"hinge","elasticnet",1e-05,500,"constant",False,True,0.758078231292517
"hinge","elasticnet",1e-05,500,"constant",True,False,0.754251700680272
"hinge","elasticnet",1e-05,500,"constant",True,True,0.676530612244898
"hinge","elasticnet",1e-05,500,"optimal",False,False,0.5210034013605442
"hinge","elasticnet",1e-05,500,"optimal",False,True,0.7130952380952381
"hinge","elasticnet",1e-05,500,"optimal",True,False,0.7336734693877551
"hinge","elasticnet",1e-05,500,"optimal",True,True,0.592687074829932
"hinge","elasticnet",1e-05,500,"invscaling",False,False,0.7130952380952382
"hinge","elasticnet",1e-05,500,"invscaling",False,True,0.7504251700680272
"hinge","elasticnet",1e-05,500,"invscaling",True,False,0.7376700680272108
"hinge","elasticnet",1e-05,500,"invscaling",True,True,0.7335034013605443
"hinge","elasticnet",1e-05,500,"adaptive",False,False,0.7579081632653061
"hinge","elasticnet",1e-05,500,"adaptive",False,True,0.7333333333333332
"hinge","elasticnet",1e-05,500,"adaptive",True,False,0.741921768707483
"hinge","elasticnet",1e-05,500,"adaptive",True,True,0.7379251700680272
"hinge","elasticnet",1e-05,1000,"constant",False,False,0.5664115646258504
"hinge","elasticnet",1e-05,1000,"constant",False,True,0.596938775510204
"hinge","elasticnet",1e-05,1000,"constant",True,False,0.7581632653061225
"hinge","elasticnet",1e-05,1000,"constant",True,True,0.6915816326530612
"hinge","elasticnet",1e-05,1000,"optimal",False,False,0.6596938775510204
"hinge","elasticnet",1e-05,1000,"optimal",False,True,0.6149659863945577
"hinge","elasticnet",1e-05,1000,"optimal",True,False,0.5252551020408164
"hinge","elasticnet",1e-05,1000,"optimal",True,True,0.6295918367346939
"hinge","elasticnet",1e-05,1000,"invscaling",False,False,0.7415816326530612
"hinge","elasticnet",1e-05,1000,"invscaling",False,True,0.7461734693877551
"hinge","elasticnet",1e-05,1000,"invscaling",True,False,0.7336734693877551
"hinge","elasticnet",1e-05,1000,"invscaling",True,True,0.6424319727891157
"hinge","elasticnet",1e-05,1000,"adaptive",False,False,0.7504251700680271
"hinge","elasticnet",1e-05,1000,"adaptive",False,True,0.7461734693877551
"hinge","elasticnet",1e-05,1000,"adaptive",True,False,0.7459183673469388
"hinge","elasticnet",1e-05,1000,"adaptive",True,True,0.7375
"hinge","elasticnet",1e-05,5000,"constant",False,False,0.574234693877551
"hinge","elasticnet",1e-05,5000,"constant",False,True,0.5539965986394557
"hinge","elasticnet",1e-05,5000,"constant",True,False,0.6928571428571428
"hinge","elasticnet",1e-05,5000,"constant",True,True,0.7416666666666667
"hinge","elasticnet",1e-05,5000,"optimal",False,False,0.3723639455782313
"hinge","elasticnet",1e-05,5000,"optimal",False,True,0.7459183673469388
"hinge","elasticnet",1e-05,5000,"optimal",True,False,0.6932823129251701
"hinge","elasticnet",1e-05,5000,"optimal",True,True,0.6212585034013606
"hinge","elasticnet",1e-05,5000,"invscaling",False,False,0.7337585034013606
"hinge","elasticnet",1e-05,5000,"invscaling",False,True,0.7254251700680272
"hinge","elasticnet",1e-05,5000,"invscaling",True,False,0.7499149659863946
"hinge","elasticnet",1e-05,5000,"invscaling",True,True,0.7421768707482994
"hinge","elasticnet",1e-05,5000,"adaptive",False,False,0.7619897959183674
"hinge","elasticnet",1e-05,5000,"adaptive",False,True,0.7585884353741497
"hinge","elasticnet",1e-05,5000,"adaptive",True,False,0.7333333333333333
"hinge","elasticnet",1e-05,5000,"adaptive",True,True,0.75
"hinge","elasticnet",1e-05,10000,"constant",False,False,0.7704931972789116
"hinge","elasticnet",1e-05,10000,"constant",False,True,0.5660714285714286
"hinge","elasticnet",1e-05,10000,"constant",True,False,0.6156462585034015
"hinge","elasticnet",1e-05,10000,"constant",True,True,0.6683673469387755
"hinge","elasticnet",1e-05,10000,"optimal",False,False,0.5774659863945578
"hinge","elasticnet",1e-05,10000,"optimal",False,True,0.7293367346938775
"hinge","elasticnet",1e-05,10000,"optimal",True,False,0.6475340136054422
"hinge","elasticnet",1e-05,10000,"optimal",True,True,0.6517857142857142
"hinge","elasticnet",1e-05,10000,"invscaling",False,False,0.7503401360544217
"hinge","elasticnet",1e-05,10000,"invscaling",False,True,0.7337585034013606
"hinge","elasticnet",1e-05,10000,"invscaling",True,False,0.7418367346938776
"hinge","elasticnet",1e-05,10000,"invscaling",True,True,0.7459183673469388
"hinge","elasticnet",1e-05,10000,"adaptive",False,False,0.7539115646258504
"hinge","elasticnet",1e-05,10000,"adaptive",False,True,0.7459183673469388
"hinge","elasticnet",1e-05,10000,"adaptive",True,False,0.7414965986394558
"hinge","elasticnet",1e-05,10000,"adaptive",True,True,0.7258503401360545
"hinge","elasticnet",1e-05,50000,"constant",False,False,0.6481292517006803
"hinge","elasticnet",1e-05,50000,"constant",False,True,0.7453231292517006
"hinge","elasticnet",1e-05,50000,"constant",True,False,0.7413265306122448
"hinge","elasticnet",1e-05,50000,"constant",True,True,0.6275510204081632
"hinge","elasticnet",1e-05,50000,"optimal",False,False,0.6028911564625851
"hinge","elasticnet",1e-05,50000,"optimal",False,True,0.5826530612244898
"hinge","elasticnet",1e-05,50000,"optimal",True,False,0.7377551020408163
"hinge","elasticnet",1e-05,50000,"optimal",True,True,0.7458333333333333
"hinge","elasticnet",1e-05,50000,"invscaling",False,False,0.7293367346938775
"hinge","elasticnet",1e-05,50000,"invscaling",False,True,0.7499149659863945
"hinge","elasticnet",1e-05,50000,"invscaling",True,False,0.7416666666666667
"hinge","elasticnet",1e-05,50000,"invscaling",True,True,0.6254251700680272
"hinge","elasticnet",1e-05,50000,"adaptive",False,False,0.7374999999999999
"hinge","elasticnet",1e-05,50000,"adaptive",False,True,0.7500850340136055
"hinge","elasticnet",1e-05,50000,"adaptive",True,False,0.7420918367346939
"hinge","elasticnet",1e-05,50000,"adaptive",True,True,0.7539115646258503
"hinge","elasticnet",0.0001,100,"constant",False,False,0.5439625850340136
"hinge","elasticnet",0.0001,100,"constant",False,True,0.7212585034013606
"hinge","elasticnet",0.0001,100,"constant",True,False,0.7335034013605443
"hinge","elasticnet",0.0001,100,"constant",True,True,0.6394557823129252
"hinge","elasticnet",0.0001,100,"optimal",False,False,0.6725340136054421
"hinge","elasticnet",0.0001,100,"optimal",False,True,0.5049319727891157
"hinge","elasticnet",0.0001,100,"optimal",True,False,0.7295918367346939
"hinge","elasticnet",0.0001,100,"optimal",True,True,0.7332482993197279
"hinge","elasticnet",0.0001,100,"invscaling",False,False,0.6670918367346939
"hinge","elasticnet",0.0001,100,"invscaling",False,True,0.7458333333333333
"hinge","elasticnet",0.0001,100,"invscaling",True,False,0.7457482993197279
"hinge","elasticnet",0.0001,100,"invscaling",True,True,0.7538265306122449
"hinge","elasticnet",0.0001,100,"adaptive",False,False,0.758078231292517
"hinge","elasticnet",0.0001,100,"adaptive",False,True,0.7460884353741497
"hinge","elasticnet",0.0001,100,"adaptive",True,False,0.75
"hinge","elasticnet",0.0001,100,"adaptive",True,True,0.7625
"hinge","elasticnet",0.0001,500,"constant",False,False,0.5604591836734694
"hinge","elasticnet",0.0001,500,"constant",False,True,0.75
"hinge","elasticnet",0.0001,500,"constant",True,False,0.7537414965986394
"hinge","elasticnet",0.0001,500,"constant",True,True,0.7331632653061225
"hinge","elasticnet",0.0001,500,"optimal",False,False,0.5987244897959184
"hinge","elasticnet",0.0001,500,"optimal",False,True,0.4708333333333333
"hinge","elasticnet",0.0001,500,"optimal",True,False,0.7496598639455783
"hinge","elasticnet",0.0001,500,"optimal",True,True,0.6096938775510204
"hinge","elasticnet",0.0001,500,"invscaling",False,False,0.7421768707482993
"hinge","elasticnet",0.0001,500,"invscaling",False,True,0.7578231292517006
"hinge","elasticnet",0.0001,500,"invscaling",True,False,0.6295068027210884
"hinge","elasticnet",0.0001,500,"invscaling",True,True,0.7500850340136054
"hinge","elasticnet",0.0001,500,"adaptive",False,False,0.7537414965986394
"hinge","elasticnet",0.0001,500,"adaptive",False,True,0.758078231292517
"hinge","elasticnet",0.0001,500,"adaptive",True,False,0.75
"hinge","elasticnet",0.0001,500,"adaptive",True,True,0.7581632653061224
"hinge","elasticnet",0.0001,1000,"constant",False,False,0.6418367346938775
"hinge","elasticnet",0.0001,1000,"constant",False,True,0.6320578231292516
"hinge","elasticnet",0.0001,1000,"constant",True,False,0.6005952380952382
"hinge","elasticnet",0.0001,1000,"constant",True,True,0.6519557823129252
"hinge","elasticnet",0.0001,1000,"optimal",False,False,0.7460034013605442
"hinge","elasticnet",0.0001,1000,"optimal",False,True,0.7460884353741496
"hinge","elasticnet",0.0001,1000,"optimal",True,False,0.5706632653061224
"hinge","elasticnet",0.0001,1000,"optimal",True,True,0.7374149659863944
"hinge","elasticnet",0.0001,1000,"invscaling",False,False,0.6748299319727892
"hinge","elasticnet",0.0001,1000,"invscaling",False,True,0.749829931972789
"hinge","elasticnet",0.0001,1000,"invscaling",True,False,0.7541666666666667
"hinge","elasticnet",0.0001,1000,"invscaling",True,True,0.7049319727891157
"hinge","elasticnet",0.0001,1000,"adaptive",False,False,0.7335884353741496
"hinge","elasticnet",0.0001,1000,"adaptive",False,True,0.7501700680272109
"hinge","elasticnet",0.0001,1000,"adaptive",True,False,0.7296768707482995
"hinge","elasticnet",0.0001,1000,"adaptive",True,True,0.7296768707482993
"hinge","elasticnet",0.0001,5000,"constant",False,False,0.7418367346938776
"hinge","elasticnet",0.0001,5000,"constant",False,True,0.7256802721088436
"hinge","elasticnet",0.0001,5000,"constant",True,False,0.4788265306122449
"hinge","elasticnet",0.0001,5000,"constant",True,True,0.5459183673469388
"hinge","elasticnet",0.0001,5000,"optimal",False,False,0.7380952380952381
"hinge","elasticnet",0.0001,5000,"optimal",False,True,0.6397108843537415
"hinge","elasticnet",0.0001,5000,"optimal",True,False,0.7500850340136054
"hinge","elasticnet",0.0001,5000,"optimal",True,True,0.7299319727891157
"hinge","elasticnet",0.0001,5000,"invscaling",False,False,0.6522108843537413
"hinge","elasticnet",0.0001,5000,"invscaling",False,True,0.7375850340136054
"hinge","elasticnet",0.0001,5000,"invscaling",True,False,0.7582482993197279
"hinge","elasticnet",0.0001,5000,"invscaling",True,True,0.6928571428571428
"hinge","elasticnet",0.0001,5000,"adaptive",False,False,0.7582482993197279
